Player,Team,Pos,season,target,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,UMAP_19,UMAP_20,UMAP_21,UMAP_22,UMAP_23,UMAP_24,UMAP_25
Ramon Sessions,2TM,PG,2014,0,10.020123,5.7077837,7.2067595,9.872789,2.2313395,10.5384445,2.577942,3.0516899,4.01425,4.4099727,3.2475624,5.6501126,5.76689,6.6494613,5.9660683,4.269007,9.34991,5.207475,6.701208,2.5045247,5.7234135,5.9488344,4.63684,5.526225,4.0316052
Randy Foye,DEN,SG,2014,0,9.98452,5.625979,6.867567,9.876662,2.2232435,10.613488,2.8423495,2.8961709,3.3803623,4.6275883,3.279943,5.6935124,5.728037,6.6559706,5.9078712,4.3359623,9.308913,5.1808867,6.6342263,2.4923418,5.7126894,5.9648395,4.6033077,5.5416183,4.0496774
Rashard Lewis,MIA,SF,2014,0,10.00088,5.7082367,8.544902,9.739911,2.1771464,10.624291,3.384964,3.403098,1.8153387,4.887038,3.003076,5.513724,5.5808277,6.457247,5.741889,4.2679105,9.231732,5.179993,6.522695,2.4544632,5.7180095,6.035212,4.536271,5.566704,4.078045
Rasual Butler,IND,SG,2014,0,10.020196,5.74514,8.767682,9.725555,2.1660945,10.7204275,3.5080872,3.4078386,1.9788271,4.8073654,2.9638941,5.5028825,5.581162,6.452514,5.775018,4.243601,9.243741,5.199866,6.544331,2.467695,5.708931,6.023552,4.5372496,5.5566945,4.074573
Ray Allen,MIA,SG,2014,0,9.992272,5.693224,8.410206,9.750579,2.1830819,10.617153,3.3099499,3.3807974,1.8254299,4.905044,3.0155225,5.521956,5.586854,6.462626,5.7408047,4.2780147,9.231918,5.1756363,6.519851,2.45253,5.7198653,6.0343375,4.5364175,5.567001,4.07743
Ray McCallum,SAC,PG,2014,0,10.057206,5.8565555,9.145556,9.693561,2.1641831,10.794406,3.5253012,3.437113,3.8384497,4.19274,2.877742,5.4883914,5.5965033,6.4652185,6.0423794,4.086559,9.378522,5.1829753,6.682698,2.5961142,5.7112947,5.909937,4.7006273,5.5150895,4.0397415
Raymond Felton,NYK,PG,2014,0,10.022862,5.7152386,7.3946695,9.874089,2.2228346,10.781489,2.651365,3.056397,3.657706,4.5309057,3.1929638,5.63236,5.770346,6.628227,5.919058,4.2930493,9.321532,5.2474694,6.682935,2.473007,5.7101197,5.972508,4.5744624,5.5230975,4.0360303
Reggie Bullock,LAC,SF,2014,0,9.97527,5.758971,9.58741,9.616854,2.1309507,11.110061,4.271999,3.4650033,2.2626023,4.59147,2.6804686,5.442836,5.437111,6.330761,5.934244,4.1190667,9.30421,5.124904,6.5279713,2.5991006,5.693437,5.935511,4.6434193,5.5346847,4.076465
Reggie Evans,2TM,PF,2014,0,10.125237,5.816164,8.829484,9.608275,2.0864573,9.568842,4.8604302,3.1762323,3.3421807,4.118723,3.3221319,5.646404,5.4979076,6.6412983,5.9668493,4.1205363,9.321916,5.089093,6.6541367,2.620746,5.7007346,5.9519024,4.776895,5.589839,4.0870166
Reggie Jackson,OKC,PG,2014,0,9.908155,5.526631,6.534131,9.888799,2.25329,10.489583,2.5888739,2.9424357,2.8733919,4.8216777,3.2553146,5.6826315,5.686812,6.603209,5.866467,4.3632255,9.295626,5.1081333,6.56304,2.4936671,5.7361355,5.96507,4.6176906,5.55318,4.0564632
Reggie Williams,OKC,SF,2014,0,10.057303,5.807384,9.452054,9.663866,2.1073859,11.224143,4.427128,3.281837,2.0822196,4.6942115,2.8541265,5.5035963,5.536845,6.4449844,5.8346176,4.2088227,9.244347,5.2516403,6.5661216,2.5042748,5.660866,6.0047884,4.5117035,5.5384274,4.0821342
Richard Jefferson,UTA,SF,2014,0,10.100568,5.8393884,8.213086,9.788305,2.182508,10.533228,3.1050546,3.203024,4.1688004,4.212001,3.1724234,5.596274,5.724652,6.624331,5.994222,4.1834574,9.358969,5.2408686,6.734762,2.5286422,5.7093463,5.947533,4.653228,5.5248084,4.034338
Ricky Ledo,DAL,SG,2014,0,10.009386,5.8200736,9.742365,9.614429,2.1347725,11.01197,4.115163,3.5345736,2.8630762,4.391134,2.6871793,5.429179,5.466717,6.3461957,5.994136,4.069589,9.341561,5.1362166,6.584787,2.6178465,5.7011647,5.9158244,4.684217,5.525115,4.0629096
Ricky Rubio,MIN,PG,2014,0,9.961059,5.5876327,6.1580067,9.959011,2.25735,10.723367,2.339482,2.7420273,3.9648204,4.577495,3.359424,5.743719,5.8236885,6.720318,5.9527016,4.3746953,9.333943,5.214856,6.6875467,2.479173,5.711463,5.9508944,4.592297,5.5221057,4.031865
Robbie Hummel,MIN,SF,2014,0,9.988057,5.7684236,9.261415,9.640883,2.1507115,10.7851925,3.9372308,3.4650097,2.905029,4.4133606,2.7836938,5.4710584,5.47622,6.3836603,5.990631,4.097964,9.344011,5.099897,6.576225,2.6193721,5.7127624,5.9132614,4.7111406,5.535674,4.063902
Robert Covington,HOU,SF,2014,0,10.005771,5.7678194,9.457682,9.639095,2.1188395,11.170965,4.3972354,3.3454058,2.177731,4.6421127,2.767624,5.4824004,5.4770885,6.3892713,5.894188,4.1658063,9.277127,5.1750107,6.5414395,2.5613177,5.676483,5.9635773,4.5886874,5.537379,4.080682
Robert Sacre,LAL,C,2014,0,10.136038,5.7912016,8.232352,9.669731,2.0809577,9.837881,4.976984,2.8288293,3.930905,4.0382347,3.4514563,5.7532105,5.575044,6.7607565,6.0229173,4.1805477,9.333025,5.1415887,6.7116413,2.618014,5.668992,5.9383345,4.753479,5.575359,4.080621
Robin Lopez,POR,C,2014,0,10.024767,5.5560913,6.7469845,9.708293,2.1009836,9.2672825,5.163082,2.4628427,3.5051324,4.2322044,3.7147934,5.9088354,5.514495,6.850419,6.002245,4.287486,9.312619,4.9883704,6.6227913,2.6543195,5.6822023,5.9235263,4.82883,5.615408,4.1057916
Rodney Stuckey,DET,SG,2014,0,10.036346,5.7432942,7.50702,9.844226,2.224475,10.434174,2.6431358,3.150618,4.0865116,4.3341055,3.2169402,5.6224136,5.7465515,6.628411,5.9806814,4.229819,9.360724,5.197138,6.7084,2.5197675,5.7292833,5.9428616,4.6627927,5.5274687,4.0306945
Roger Mason,MIA,SG,2014,0,10.010219,5.725226,8.6729965,9.727987,2.1748013,10.581913,3.4034474,3.451285,1.8174572,4.8623443,2.9937706,5.5001445,5.573754,6.4480066,5.7423487,4.2524605,9.234096,5.1772614,6.524812,2.4576676,5.7215405,6.0352325,4.5438952,5.567886,4.0779033
Ronnie Brewer,2TM,SF,2014,0,10.12269,5.894523,9.709734,9.648269,2.1114523,10.7384615,4.1793265,3.4801002,2.383168,4.5393324,2.9309196,5.4675264,5.5662127,6.4603124,5.8254323,4.1572585,9.257422,5.2619176,6.613077,2.4923027,5.6842937,6.0187907,4.539917,5.5453367,4.074193
Ronnie Price,ORL,SG,2014,0,10.1777935,5.966613,9.289922,9.742236,2.1413944,10.908205,3.5009437,3.3717008,3.703224,4.273375,3.03815,5.51262,5.7299414,6.5725226,5.915951,4.1619906,9.313149,5.354637,6.7453537,2.4709294,5.681958,6.0001073,4.5385966,5.5150313,4.039442
Ronny Turiaf,MIN,C,2014,0,10.080554,5.701673,8.254816,9.604793,2.0607398,9.554224,5.510672,2.833469,3.0918584,4.1965795,3.4445055,5.7605057,5.4432926,6.7116466,5.9771175,4.1851373,9.301766,5.0337024,6.6113744,2.6543906,5.675212,5.9396086,4.79657,5.6066685,4.1088886
Roy Hibbert,IND,C,2014,0,10.009312,5.550313,6.7602963,9.703573,2.116424,9.139188,4.9497886,2.5731862,3.4986928,4.234395,3.6837156,5.879564,5.5007954,6.815983,6.0026126,4.2671432,9.322486,4.9575753,6.610388,2.6621692,5.7005363,5.91726,4.8555703,5.617894,4.1028914
Royal Ivey,OKC,SG,2014,0,10.2193365,6.093079,11.437349,9.541094,2.0118153,11.9949,5.2806797,3.4841514,2.4502683,4.4118066,2.5988355,5.3736134,5.544085,6.375416,5.877649,4.06916,9.253994,5.452908,6.6615186,2.5036016,5.6060224,6.0121083,4.3964157,5.5101094,4.0736
Royce White,SAC,PF,2014,0,10.273794,6.188058,11.768366,9.522078,2.0047016,12.105283,5.422596,3.5714366,2.4200783,4.393745,2.5024726,5.294117,5.5554857,6.329847,5.871106,4.0434527,9.242992,5.5427685,6.6894035,2.4832635,5.601318,6.019969,4.3077726,5.4837365,4.07566
Rudy Gay,2TM,SF,2014,0,9.971046,5.5479527,5.9787474,9.903,2.2239497,10.1817,3.0537992,2.6008816,3.9179435,4.4795346,3.52422,5.8210526,5.7386713,6.782448,5.9760737,4.365302,9.333992,5.1204977,6.6643987,2.5377984,5.711971,5.9335723,4.683287,5.553837,4.053069
Rudy Gobert,UTA,C,2014,0,10.135391,5.832121,8.927315,9.616196,2.0621703,10.105115,5.2355566,2.9768238,3.6062741,4.0660405,3.2709818,5.6799216,5.518219,6.670162,6.020351,4.1351724,9.327717,5.1486726,6.685983,2.630621,5.6616898,5.9359074,4.738408,5.567704,4.08451
Russell Westbrook,OKC,PG,2014,0,9.949377,5.489378,5.2200317,9.977382,2.2580476,10.35314,2.5783417,2.4537666,3.9819765,4.605148,3.586376,5.870322,5.798858,6.821647,5.966765,4.4388556,9.330292,5.126688,6.658026,2.511626,5.7175183,5.930204,4.6474504,5.5455947,4.046137
Ryan Anderson,NOP,PF,2014,0,10.001096,5.6471505,7.001692,9.868219,2.2087545,10.718275,3.0331225,2.856209,3.456609,4.5885987,3.2798693,5.7008224,5.731496,6.6702027,5.9175777,4.332238,9.307845,5.203359,6.6491013,2.4934769,5.7002826,5.965714,4.593278,5.5384603,4.0505533
Ryan Gomes,OKC,SF,2014,0,10.105345,5.875776,9.773702,9.622904,2.1035554,10.696083,4.366836,3.479419,2.3003507,4.5293484,2.9081366,5.467534,5.5239935,6.442097,5.840274,4.141669,9.262154,5.2273245,6.5930614,2.5187871,5.6853547,6.006087,4.5686135,5.551353,4.079555
Ryan Hollins,LAC,PF,2014,0,10.09054,5.7616506,8.964323,9.577143,2.0550053,9.911269,5.4763136,3.0403013,2.6476703,4.304639,3.245517,5.662287,5.427663,6.6104774,5.933236,4.158185,9.282064,5.083171,6.5899754,2.6261046,5.670555,5.9596257,4.730646,5.593178,4.1075897
Ryan Kelly,LAL,PF,2014,0,10.229766,5.9253345,8.136172,9.8879385,2.0942435,12.117451,4.2401395,2.4304686,4.35271,4.3323493,3.290321,5.763987,5.924343,6.849775,5.946501,4.373257,9.269494,5.5790873,6.848807,2.3961217,5.5656195,6.022009,4.335393,5.477875,4.0387115
Samuel Dalembert,DAL,C,2014,0,10.053394,5.6189713,7.2807164,9.67114,2.0859528,9.32615,5.285595,2.5973961,3.4565513,4.179463,3.633576,5.85855,5.4955583,6.8105807,6.002508,4.2440257,9.314501,5.00659,6.630291,2.6570287,5.6806636,5.9271274,4.825656,5.6120944,4.105063
Sasha Vujačić,LAC,SG,2014,0,10.137003,5.9270134,10.056289,9.614888,2.0856516,10.952475,4.5543346,3.446037,2.512132,4.457255,2.8701146,5.461703,5.5434947,6.4496737,5.864181,4.127583,9.267026,5.2801194,6.625127,2.5174234,5.6665354,6.00355,4.5398626,5.5388684,4.075548
Scotty Hopson,CLE,SG,2014,0,10.224713,6.05335,10.721682,9.62449,2.046418,11.929661,5.0960836,3.3076463,2.5582392,4.487762,2.7204823,5.4243298,5.618089,6.446087,5.8606405,4.1490855,9.230076,5.476684,6.6979594,2.4585638,5.595953,6.030782,4.3607264,5.4791164,4.0698805
Serge Ibaka,OKC,PF,2014,0,10.001407,5.517377,6.4339323,9.727051,2.1171873,9.198473,4.974925,2.4391577,3.5278432,4.260503,3.7482994,5.9239664,5.518483,6.8572125,6.003319,4.301982,9.316869,4.9620495,6.6129093,2.6573775,5.6923046,5.917825,4.844856,5.6185555,4.10477
Sergey Karasev,CLE,SF,2014,0,10.079721,5.896072,9.628015,9.650428,2.1350608,10.921834,3.9345636,3.4699268,3.6390734,4.184459,2.8153207,5.464394,5.5622277,6.440434,6.0333743,4.0640936,9.365452,5.2030296,6.6769443,2.6002834,5.695923,5.9175963,4.6816,5.5150056,4.047122
Seth Curry,2TM,PG,2014,0,10.079226,5.87842,9.560632,9.662385,2.133811,10.986687,4.0125575,3.4374094,3.219209,4.331056,2.8239124,5.4669213,5.5654764,6.4391155,5.9752645,4.1066065,9.329527,5.2236056,6.654943,2.5655646,5.686701,5.944824,4.626884,5.5137453,4.055001
Shabazz Muhammad,MIN,SG,2014,0,9.989493,5.778279,9.484806,9.615584,2.1370811,10.850431,4.169516,3.475293,2.8305354,4.398967,2.741271,5.459773,5.4480877,6.3646994,5.9994526,4.081353,9.343068,5.096769,6.569729,2.6329753,5.705846,5.908614,4.7145247,5.5345693,4.0677404
Shane Battier,MIA,SF,2014,0,9.997571,5.7033525,8.499161,9.743534,2.1806555,10.607579,3.3349335,3.4063432,1.8115586,4.8957477,3.0066035,5.5138597,5.582632,6.4566684,5.739428,4.2703395,9.231891,5.176542,6.5204825,2.4531124,5.72055,6.0354395,4.5376368,5.5674305,4.077648
Shane Edwards,CLE,SF,2014,0,10.15903,5.981936,10.454765,9.586584,2.0742505,11.084674,4.6647315,3.5173733,2.7121994,4.356559,2.7903945,5.4244003,5.535351,6.4196663,5.8997107,4.0806108,9.283677,5.301569,6.6477103,2.5346003,5.6617002,5.9902005,4.54326,5.527924,4.0706234
Shane Larkin,DAL,PG,2014,0,9.996924,5.822756,9.767699,9.618483,2.1486723,11.029306,3.9129355,3.6017957,2.9986637,4.363397,2.6391275,5.4056115,5.4688215,6.319855,6.016785,4.049903,9.3587265,5.1255765,6.589293,2.6279132,5.7108417,5.9024544,4.7025385,5.518197,4.0560384
Shannon Brown,2TM,SG,2014,0,10.129023,5.9008694,9.697891,9.655641,2.1064913,10.84708,4.232689,3.4255078,2.4994297,4.517442,2.9380922,5.4814763,5.580905,6.478004,5.836721,4.16379,9.259863,5.2802615,6.625899,2.4908,5.6758432,6.0171404,4.530494,5.5419545,4.072409
Shaun Livingston,BRK,PG,2014,0,9.995558,5.662746,7.4382844,9.813527,2.2058103,10.315084,3.0662036,3.101326,3.1379573,4.579139,3.2340813,5.640239,5.6657844,6.6053004,5.8906984,4.2773495,9.306198,5.1483893,6.617795,2.5093286,5.7238946,5.9724803,4.6394267,5.5550156,4.0573044
Shavlik Randolph,PHO,PF,2014,0,10.114836,5.8150187,9.246027,9.580703,2.0603857,10.017626,5.268091,3.1538262,2.7410622,4.282758,3.1901124,5.61866,5.4572864,6.5865154,5.924319,4.138957,9.285018,5.1238,6.61039,2.6053483,5.673905,5.969025,4.7043047,5.5841527,4.099005
Shawn Marion,DAL,SF,2014,0,9.970058,5.5708303,6.7005177,9.843776,2.1972594,10.32082,3.3997743,2.7650201,3.1055443,4.643043,3.3830056,5.7512097,5.6663976,6.6936235,5.8981276,4.3517838,9.291775,5.126345,6.6021686,2.519307,5.7043486,5.9655356,4.637736,5.5641985,4.068886
Shawne Williams,LAL,PF,2014,0,10.242295,5.937493,8.187884,9.889557,2.0912793,12.114822,4.2404814,2.4405136,4.271289,4.355328,3.3022487,5.761481,5.9335084,6.8551817,5.9250584,4.380862,9.259275,5.5951295,6.849752,2.3806872,5.5637746,6.0345516,4.3165317,5.479701,4.0398564
Shelvin Mack,ATL,PG,2014,0,10.014976,5.724794,7.8189664,9.838611,2.21671,10.771872,2.7190733,3.2208807,3.1145918,4.643598,3.0981774,5.574069,5.7226763,6.557183,5.8646164,4.277659,9.297965,5.2365026,6.637973,2.4611351,5.716441,5.992094,4.555931,5.5309935,4.044302
Solomon Hill,IND,SF,2014,0,9.991076,5.761888,9.333792,9.642858,2.1524925,10.705753,3.8481324,3.5561447,2.2048593,4.6213474,2.7918637,5.4430356,5.4746866,6.3581805,5.880702,4.134549,9.294469,5.1185336,6.5328937,2.5631878,5.7179084,5.962823,4.64535,5.549693,4.0738926
Solomon Jones,ORL,PF,2014,0,10.171801,5.925644,9.498409,9.616277,2.0892236,10.06039,4.5575304,3.3596232,3.4206498,4.1207995,3.1566205,5.5555024,5.5573244,6.5820518,5.949034,4.093334,9.319226,5.197134,6.6923337,2.5733838,5.6920176,5.9718504,4.6906557,5.5617223,4.071072
Spencer Hawes,2TM,C,2014,0,10.021472,5.6162143,6.609437,9.846425,2.1762886,10.229896,3.6953554,2.600273,3.8875175,4.383146,3.509713,5.814964,5.7071524,6.79215,5.9787025,4.332519,9.322858,5.1551437,6.6825714,2.5465274,5.6867824,5.9444156,4.6734104,5.5572224,4.062213
Stephen Curry,GSW,PG,2014,2,9.935417,5.463684,4.988318,10.0340395,2.2651348,10.872099,2.457122,2.308847,3.76804,4.7880797,3.5573657,5.8848004,5.859525,6.833172,5.919696,4.511754,9.298198,5.2066674,6.6540546,2.4553888,5.693197,5.95782,4.540776,5.5305324,4.0437756
Stephen Jackson,LAC,SF,2014,0,10.096352,5.8590355,9.635679,9.643685,2.1123912,10.763622,4.2311625,3.4615424,2.1792703,4.6056404,2.9123206,5.4707737,5.540767,6.443197,5.8164606,4.1675606,9.250923,5.238506,6.5839796,2.499212,5.6851897,6.0162153,4.5427804,5.550087,4.079304
Steve Blake,2TM,PG,2014,0,10.057547,5.7838783,8.089212,9.839924,2.2024152,11.004672,2.8170433,3.203402,3.2621272,4.60057,3.0766098,5.5665045,5.755525,6.5711412,5.868062,4.275328,9.294256,5.299532,6.670611,2.443265,5.6994505,6.000635,4.512775,5.518756,4.040053
Steve Nash,LAL,PG,2014,0,10.227169,5.937391,8.093784,9.932871,2.1301508,12.151572,3.5675452,2.5925632,4.1567082,4.4635773,3.2535174,5.7122145,5.981758,6.8145037,5.8823533,4.394236,9.254846,5.616288,6.84518,2.337738,5.584913,6.0521703,4.279395,5.4715357,4.0283027
Steve Novak,TOR,PF,2014,0,10.013554,5.726438,8.525233,9.749204,2.178801,10.682246,3.331267,3.3804102,2.0069242,4.8400264,3.0035107,5.516847,5.6027346,6.468995,5.763433,4.264352,9.241678,5.1987567,6.5437946,2.4555464,5.7147303,6.027906,4.5323954,5.5585585,4.0726047
Steven Adams,OKC,C,2014,5,10.058227,5.721422,8.755301,9.570622,2.0650263,9.72813,5.425204,3.033051,2.8160276,4.2453966,3.2598157,5.676391,5.397609,6.606981,5.975645,4.1400084,9.306314,5.0209613,6.5805035,2.6656988,5.6840606,5.9318953,4.7968955,5.5986056,4.1071343
Taj Gibson,CHI,PF,2014,0,10.021732,5.5840025,7.04965,9.688845,2.112423,9.203125,4.9411516,2.6586154,3.4505355,4.2220335,3.6264462,5.8460684,5.4961567,6.787826,5.99911,4.24586,9.323009,4.9719443,6.613406,2.658797,5.700858,5.920515,4.8471394,5.614114,4.101008
Tayshaun Prince,MEM,SF,2014,0,10.016174,5.7100897,7.9266963,9.774376,2.190991,10.342774,3.2197459,3.217664,3.0335162,4.544434,3.1593807,5.5976076,5.6354504,6.565461,5.8901653,4.23927,9.3066,5.151791,6.6138425,2.5175002,5.7236295,5.9731054,4.643766,5.55501,4.059119
Terrence Jones,HOU,PF,2014,0,10.016222,5.5476613,6.685862,9.71693,2.108556,9.300758,5.04464,2.4770455,3.4627929,4.2644763,3.7024198,5.9027553,5.5194993,6.841346,5.9949403,4.2935987,9.311176,4.987961,6.616785,2.6483884,5.6855564,5.925018,4.8224483,5.614169,4.1044555
Terrence Ross,TOR,SG,2014,0,9.960451,5.618135,7.3729744,9.837071,2.2133923,10.720023,2.9918447,3.0667012,2.4800253,4.8479524,3.1424768,5.623057,5.665072,6.55942,5.8178353,4.338005,9.264396,5.1764975,6.56066,2.4658175,5.713382,5.99799,4.5523953,5.5511103,4.0638843
Thabo Sefolosha,OKC,SG,2014,0,9.94115,5.5992494,7.485786,9.798978,2.2109215,10.491206,3.1018364,3.1493337,2.3297822,4.836081,3.12247,5.6059713,5.6042223,6.5235143,5.825835,4.306261,9.270851,5.114881,6.5305595,2.4989886,5.7272644,5.984941,4.6040235,5.5622635,4.0706897
Thaddeus Young,PHI,PF,2014,0,10.0189705,5.652634,6.632451,9.892347,2.2151144,10.464128,2.9834297,2.7365441,4.2719607,4.349873,3.419597,5.761236,5.7771964,6.7565503,6.0026975,4.314963,9.35124,5.1951427,6.719376,2.525956,5.7029223,5.9356146,4.6566076,5.5332093,4.039064
Thomas Robinson,POR,PF,2014,0,10.073441,5.728309,8.577658,9.603538,2.0723584,9.765065,5.2695394,2.9897742,2.884132,4.2768626,3.3092868,5.6916013,5.4462876,6.639436,5.9516916,4.170384,9.296278,5.0587153,6.59702,2.6334374,5.681045,5.948819,4.759849,5.5961547,4.1032763
Tiago Splitter,SAS,C,2014,0,10.053083,5.6265616,7.6426687,9.654644,2.0663307,9.681255,5.539111,2.606437,2.8751285,4.352764,3.533307,5.8293595,5.473891,6.7664766,5.940618,4.269057,9.273732,5.0484085,6.591726,2.6252794,5.6603017,5.9554286,4.7471213,5.61003,4.1152153
Tim Duncan,SAS,C,2014,0,9.972911,5.469022,5.952235,9.770392,2.1483154,9.146734,4.569389,2.3976367,3.6643376,4.2919927,3.7987049,5.9469686,5.547744,6.874308,6.01209,4.327377,9.328686,4.937326,6.611319,2.6554198,5.708071,5.907575,4.860424,5.6176105,4.0981426
Tim Hardaway Jr.,NYK,SG,2014,4,9.981247,5.7617354,8.858686,9.702502,2.166799,11.166246,3.6862154,3.2906647,3.519133,4.342513,2.7913122,5.5119476,5.5536757,6.4324303,6.0532284,4.1248703,9.37092,5.1486826,6.6281004,2.61651,5.697955,5.891614,4.6933417,5.511541,4.047379
Timofey Mozgov,DEN,C,2014,0,10.069864,5.658443,7.3219123,9.693324,2.101322,9.394851,4.94984,2.6553934,3.8544002,4.0943813,3.6124382,5.838042,5.543003,6.811758,6.0303683,4.225323,9.336542,5.036944,6.6703534,2.650013,5.6867476,5.920009,4.82528,5.5984964,4.0907693
Tobias Harris,ORL,PF,2014,0,10.062739,5.683017,7.0668354,9.805441,2.1542077,10.130701,3.9480925,2.6753962,4.128246,4.227592,3.4961095,5.795381,5.6908064,6.791901,6.010714,4.2797995,9.33822,5.1627903,6.7130156,2.5678403,5.6833205,5.9370723,4.7022457,5.556729,4.061157
Toney Douglas,2TM,PG,2014,0,10.024998,5.7491837,8.816494,9.717683,2.1569123,10.775469,3.6616683,3.3683558,2.027914,4.784293,2.9627922,5.510913,5.574811,6.459108,5.787027,4.240916,9.24441,5.2047534,6.548899,2.4755466,5.7011466,6.019383,4.53662,5.554586,4.0762143
Tony Allen,MEM,SG,2014,0,9.968089,5.629062,7.387472,9.782942,2.2074487,10.115858,3.144504,3.157526,2.94069,4.591952,3.2178943,5.6310935,5.6045203,6.5716763,5.8973913,4.256474,9.312022,5.0788927,6.579837,2.542175,5.738927,5.9573402,4.691609,5.567275,4.0644135
Tony Mitchell,MIL,SF,2014,0,10.094512,5.8429313,9.369434,9.629917,2.0868676,10.799113,4.883838,3.1605554,3.1694214,4.2727523,2.9784024,5.568244,5.5187106,6.530594,5.992504,4.133668,9.314236,5.1967025,6.6510277,2.5984693,5.657897,5.9407325,4.653926,5.5326433,4.0756426
Tony Mitchell,DET,PF,2014,0,10.045302,5.8187733,9.364603,9.619267,2.121954,10.547105,4.3354683,3.3827364,3.288022,4.2303286,2.901766,5.5130596,5.485418,6.457102,6.0225677,4.0779552,9.352976,5.115282,6.6261477,2.634601,5.700373,5.911664,4.737623,5.540778,4.0661135
Tony Parker,SAS,PG,2014,2,9.927541,5.516492,5.8667784,9.957842,2.2673957,10.583778,2.353635,2.7236378,3.4666255,4.7530813,3.3841834,5.75942,5.776893,6.7014265,5.904629,4.412821,9.309739,5.151944,6.6189823,2.4791057,5.725084,5.9559107,4.597014,5.539365,4.0448427
Tony Snell,CHI,SG,2014,0,9.988178,5.752919,9.145261,9.665095,2.1616554,10.719508,3.702513,3.5188951,2.3330142,4.6177073,2.8191428,5.457894,5.499438,6.377399,5.8862624,4.148185,9.298956,5.125019,6.5433846,2.5569413,5.7191343,5.9615026,4.6430054,5.547215,4.0698996
Tony Wroten,PHI,PG,2014,0,10.0779705,5.791053,7.690968,9.838122,2.199826,10.6150875,2.9550128,3.0499656,4.3708906,4.2306952,3.2379491,5.6456184,5.7688828,6.67069,6.0102186,4.225154,9.364408,5.2471204,6.7496996,2.5216806,5.7057195,5.9409776,4.643935,5.5184455,4.029176
Tornike Shengelia,2TM,SF,2014,0,10.12275,5.881912,9.634567,9.61734,2.0965557,10.430136,4.493958,3.4180017,2.6820197,4.381816,3.0064464,5.508014,5.525632,6.496161,5.883198,4.12593,9.283161,5.2035184,6.6233687,2.5453825,5.6875134,5.990793,4.623222,5.557772,4.0786023
Toure' Murry,NYK,PG,2014,0,10.003304,5.8182535,9.633405,9.62627,2.144866,11.003569,3.978273,3.5299454,3.1200113,4.3320723,2.6884513,5.433374,5.479971,6.3524494,6.026577,4.060254,9.360673,5.12872,6.601101,2.6298823,5.7060323,5.900841,4.7070785,5.519676,4.0563226
Travis Outlaw,SAC,SF,2014,0,10.097898,5.851401,8.755199,9.720341,2.1621408,10.348385,3.4601302,3.3639376,3.6819754,4.2440557,3.098782,5.5471196,5.6398196,6.5584903,5.9647646,4.141399,9.344675,5.1965485,6.6897893,2.5476685,5.716543,5.954133,4.6765556,5.5397816,4.0477505
Trevor Ariza,WAS,SF,2014,0,9.952047,5.545704,6.393898,9.9068775,2.217699,10.7225275,3.0487168,2.6857052,2.9514709,4.812937,3.358573,5.7558856,5.7337093,6.698605,5.8534746,4.416734,9.268686,5.190906,6.5999246,2.4637132,5.693523,5.9888973,4.548695,5.5500894,4.0626473
Trevor Booker,WAS,PF,2014,0,10.057635,5.667519,7.7344017,9.665527,2.097457,9.535448,4.9770174,2.8051922,3.2898598,4.2384944,3.4862113,5.774664,5.503069,6.7315464,5.975012,4.217631,9.311249,5.0392265,6.623122,2.632212,5.6892676,5.9392595,4.7887106,5.600829,4.0973024
Trey Burke,UTA,PG,2014,4,10.089213,5.7980633,7.6021004,9.858331,2.1925778,10.865392,3.045622,2.9292653,4.525282,4.2247076,3.2468386,5.67152,5.8015666,6.702348,6.022217,4.248329,9.361652,5.290614,6.7714725,2.5108948,5.686773,5.9419227,4.609296,5.5080647,4.026599
